id,name,picture,permalink,total_items_in_this_category,path_from_root,children_categories,attribute_types,meta_categ_id,attributable,date_created,settings.adult_content,settings.buying_allowed,settings.buying_modes,settings.catalog_domain,settings.coverage_areas,settings.currencies,settings.fragile,settings.immediate_payment,settings.item_conditions,settings.items_reviews_allowed,settings.listing_allowed,settings.max_description_length,settings.max_pictures_per_item,settings.max_pictures_per_item_var,settings.max_sub_title_length,settings.max_title_length,settings.maximum_price,settings.minimum_price,settings.mirror_category,settings.mirror_master_category,settings.mirror_slave_categories,settings.price,settings.reservation_allowed,settings.restrictions,settings.rounded_address,settings.seller_contact,settings.shipping_modes,settings.shipping_options,settings.shipping_profile,settings.show_contact_information,settings.simple_shipping,settings.stock,settings.sub_vertical,settings.subscribable,settings.tags,settings.vertical,settings.vip_subdomain,settings.buyer_protection_programs,settings.status
MLA389336,Maletines de Maquillaje,,,1067,"[{'id': 'MLA1246', 'name': 'Belleza y Cuidado Personal'}, {'id': 'MLA1248', 'name': 'Maquillaje'}, {'id': 'MLA389336', 'name': 'Maletines de Maquillaje'}]",[],attributes,,False,2018-04-25T08:12:56.000Z,False,True,"['buy_it_now', 'auction']",MLA-MAKEUP_TRAIN_CASES,not_allowed,['ARS'],False,required,"['new', 'not_specified', 'used']",False,True,50000,12,10,70,60,,33,,,[],required,not_allowed,[],False,not_allowed,"['custom', 'not_specified', 'me1', 'me2']","['carrier', 'custom']",optional,False,optional,required,beauty,False,[],consumer_goods,articulo,[],enabled
MLA409597,Copas Menstruales,,,1147,"[{'id': 'MLA1246', 'name': 'Belleza y Cuidado Personal'}, {'id': 'MLA393366', 'name': 'Higiene Personal'}, {'id': 'MLA409575', 'name': 'Higiene Femenina'}, {'id': 'MLA409597', 'name': 'Copas Menstruales'}]",[],variations,,False,2018-04-25T08:12:56.000Z,False,True,"['buy_it_now', 'auction']",MLA-MENSTRUAL_CUPS,not_allowed,['ARS'],False,required,['new'],False,True,50000,12,10,70,60,,33,,,[],required,not_allowed,[],False,not_allowed,"['not_specified', 'me2', 'me1', 'custom']","['carrier', 'custom']",optional,False,optional,required,health_beauty,False,[],consumer_goods,articulo,[],enabled
MLA454717,Perfiladores de Cejas,,,241,"[{'id': 'MLA1246', 'name': 'Belleza y Cuidado Personal'}, {'id': 'MLA1248', 'name': 'Maquillaje'}, {'id': 'MLA409553', 'name': 'Aplicadores y Herramientas'}, {'id': 'MLA454717', 'name': 'Perfiladores de Cejas'}]",[],none,,False,2020-09-08T13:02:29.040Z,False,True,"['buy_it_now', 'auction']",MLA-EYEBROW_TRIMMERS,not_allowed,['ARS'],False,required,"['new', 'not_specified', 'used']",False,True,50000,12,10,70,60,,33,,,[],required,not_allowed,[],False,not_allowed,"['not_specified', 'custom', 'me1', 'me2']","['carrier', 'custom']",optional,False,optional,required,beauty,False,[],consumer_goods,articulo,[],enabled
MLA4606,Convencionales,,,1703,"[{'id': 'MLA1246', 'name': 'Belleza y Cuidado Personal'}, {'id': 'MLA43673', 'name': 'Depilación'}, {'id': 'MLA431640', 'name': 'Depiladoras'}, {'id': 'MLA4606', 'name': 'Convencionales'}]",[],variations,,False,2018-04-25T08:12:56.000Z,False,True,"['buy_it_now', 'auction']",MLA-EPILATORS_AND_TRIMMERS,not_allowed,['ARS'],False,required,"['new', 'not_specified', 'used']",False,True,50000,12,10,70,60,,33,MLA409580,,['MLA409580'],required,not_allowed,[],False,not_allowed,"['not_specified', 'custom', 'me1', 'me2']","['carrier', 'custom']",optional,False,optional,required,personal_care,False,[],consumer_electronics,articulo,[],enabled
MLA1259,Otros,,,6133,"[{'id': 'MLA1246', 'name': 'Belleza y Cuidado Personal'}, {'id': 'MLA1253', 'name': 'Cuidado de la Piel'}, {'id': 'MLA1259', 'name': 'Otros'}]",[],attributes,,False,2018-04-25T08:12:56.000Z,False,True,"['buy_it_now', 'auction']",MLA-SKIN_CARE_SUPPLIES,not_allowed,['ARS'],False,required,"['new', 'not_specified', 'used']",False,True,50000,12,10,70,60,,33,,,[],required,not_allowed,[],False,not_allowed,"['custom', 'not_specified', 'me1', 'me2']","['carrier', 'custom']",optional,False,optional,required,personal_care,False,['others'],consumer_goods,articulo,[],enabled
MLA29895,Otros,,,3989,"[{'id': 'MLA1246', 'name': 'Belleza y Cuidado Personal'}, {'id': 'MLA1263', 'name': 'Cuidado del Cabello'}, {'id': 'MLA8163', 'name': 'Productos para el Cabello'}, {'id': 'MLA29895', 'name': 'Otros'}]",[],attributes,,False,2018-04-25T08:12:56.000Z,False,True,"['buy_it_now', 'auction']",MLA-BEAUTY_AND_PERSONAL_CARE_SUPPLIES,not_allowed,['ARS'],False,required,['new'],False,True,50000,12,10,70,60,,33,,,[],required,not_allowed,[],False,not_allowed,"['custom', 'me1', 'me2', 'not_specified']","['carrier', 'custom']",optional,False,optional,required,personal_care,False,['others'],consumer_goods,articulo,[],enabled
MLA43660,Bucleras,,,1639,"[{'id': 'MLA1246', 'name': 'Belleza y Cuidado Personal'}, {'id': 'MLA409558', 'name': 'Electrodomésticos de Belleza'}, {'id': 'MLA455174', 'name': 'Artefactos para el Cabello'}, {'id': 'MLA43660', 'name': 'Bucleras'}]",[],attributes,,False,2018-04-25T08:12:56.000Z,False,True,"['buy_it_now', 'auction']",MLA-CURLING_IRONS,not_allowed,['ARS'],False,required,"['new', 'not_specified', 'used']",False,True,50000,12,10,70,60,,33,MLA52970,,['MLA52970'],required,not_allowed,[],False,not_allowed,"['me1', 'me2', 'custom', 'not_specified']","['carrier', 'custom']",optional,False,optional,required,personal_care,False,[],consumer_electronics,articulo,[],enabled
MLA416242,Cepillos Eléctricos Faciales,,,1478,"[{'id': 'MLA1246', 'name': 'Belleza y Cuidado Personal'}, {'id': 'MLA1253', 'name': 'Cuidado de la Piel'}, {'id': 'MLA1257', 'name': 'Limpieza Facial'}, {'id': 'MLA433715', 'name': 'Cepillos Faciales'}, {'id': 'MLA416242', 'name': 'Cepillos Eléctricos Faciales'}]",[],attributes,,False,2018-05-30T18:08:06.000Z,False,True,"['buy_it_now', 'auction']",MLA-ELECTRIC_FACIAL_BRUSHES_AND_SPONGES,not_allowed,['ARS'],False,required,['new'],False,True,50000,12,10,70,60,,33,,,[],required,not_allowed,[],False,not_allowed,"['not_specified', 'custom', 'me2', 'me1']","['carrier', 'custom']",optional,False,optional,required,personal_care,False,[],consumer_goods,articulo,[],enabled
MLA400952,Gorros,,,854,"[{'id': 'MLA1246', 'name': 'Belleza y Cuidado Personal'}, {'id': 'MLA431642', 'name': 'Artículos de Peluquería'}, {'id': 'MLA6310', 'name': 'Accesorios de Peluquería'}, {'id': 'MLA400952', 'name': 'Gorros'}]",[],variations,,False,2018-04-25T08:12:56.000Z,False,True,"['buy_it_now', 'auction']",MLA-HAIRDRESSING_CAPS,not_allowed,['ARS'],False,required,"['new', 'not_specified', 'used']",False,True,50000,12,10,70,60,,33,,,[],required,not_allowed,[],False,not_allowed,"['not_specified', 'me2', 'me1', 'custom']","['carrier', 'custom']",optional,False,optional,required,health_beauty,False,[],consumer_goods,articulo,[],enabled
MLA409317,Cepillos Dentales,,,2237,"[{'id': 'MLA1246', 'name': 'Belleza y Cuidado Personal'}, {'id': 'MLA393366', 'name': 'Higiene Personal'}, {'id': 'MLA6182', 'name': 'Cuidado Bucal'}, {'id': 'MLA409317', 'name': 'Cepillos Dentales'}]",[],attributes,,False,2018-04-25T08:12:56.000Z,False,True,"['buy_it_now', 'auction']",MLA-TOOTHBRUSHES,not_allowed,['ARS'],False,required,['new'],False,True,50000,12,10,70,60,,33,,,[],required,not_allowed,[],False,not_allowed,"['not_specified', 'me2', 'me1', 'custom']","['carrier', 'custom']",optional,False,optional,required,personal_care,False,[],consumer_goods,articulo,[],enabled
MLA389306,Brochas para Maquillaje,,,5793,"[{'id': 'MLA1246', 'name': 'Belleza y Cuidado Personal'}, {'id': 'MLA1248', 'name': 'Maquillaje'}, {'id': 'MLA409553', 'name': 'Aplicadores y Herramientas'}, {'id': 'MLA389306', 'name': 'Brochas para Maquillaje'}]",[],variations,,False,2018-04-25T08:12:56.000Z,False,True,"['buy_it_now', 'auction']",MLA-MAKEUP_BRUSHES,not_allowed,['ARS'],False,required,"['new', 'not_specified', 'used']",False,True,50000,12,10,70,60,,33,,,[],required,not_allowed,[],False,not_allowed,"['not_specified', 'custom', 'me1', 'me2']","['carrier', 'custom']",optional,False,optional,required,beauty,False,[],consumer_goods,articulo,[],enabled
MLA409319,Pastas de Dientes,,,2317,"[{'id': 'MLA1246', 'name': 'Belleza y Cuidado Personal'}, {'id': 'MLA393366', 'name': 'Higiene Personal'}, {'id': 'MLA6182', 'name': 'Cuidado Bucal'}, {'id': 'MLA409319', 'name': 'Pastas de Dientes'}]",[],attributes,,False,2018-04-25T08:12:56.000Z,False,True,"['buy_it_now', 'auction']",MLA-TOOTHPASTES,not_allowed,['ARS'],False,required,['new'],False,True,50000,12,10,70,60,,33,,,[],required,not_allowed,[],False,not_allowed,"['not_specified', 'me2', 'me1', 'custom']","['carrier', 'custom']",optional,False,optional,required,personal_care,False,[],consumer_goods,articulo,[],enabled
MLA29907,Sombras de Ojos,,,8239,"[{'id': 'MLA1246', 'name': 'Belleza y Cuidado Personal'}, {'id': 'MLA1248', 'name': 'Maquillaje'}, {'id': 'MLA1252', 'name': 'Ojos'}, {'id': 'MLA29907', 'name': 'Sombras de Ojos'}]",[],variations,,False,2018-04-25T08:12:56.000Z,False,True,"['buy_it_now', 'auction']",MLA-EYESHADOWS,not_allowed,['ARS'],False,required,"['new', 'not_specified', 'used']",False,True,50000,12,10,70,60,,33,,,[],required,not_allowed,[],False,not_allowed,"['not_specified', 'me1', 'me2', 'custom']","['carrier', 'custom']",optional,False,optional,required,beauty,False,[],consumer_goods,articulo,[],enabled
MLA417891,Kits para Uñas Gelificadas,,,1463,"[{'id': 'MLA1246', 'name': 'Belleza y Cuidado Personal'}, {'id': 'MLA29884', 'name': 'Manicuría y Pedicuría'}, {'id': 'MLA29913', 'name': 'Uñas Esculpidas'}, {'id': 'MLA417891', 'name': 'Kits para Uñas Gelificadas'}]",[],variations,,False,2018-10-03T08:34:02.000Z,False,True,"['buy_it_now', 'auction']",MLA-GEL_NAIL_KITS,not_allowed,['ARS'],False,required,"['new', 'not_specified', 'used']",False,True,50000,12,10,70,60,,33,,,[],required,not_allowed,[],False,not_allowed,"['me1', 'me2', 'custom', 'not_specified']","['carrier', 'custom']",optional,False,optional,required,beauty,False,[],consumer_goods,articulo,[],enabled
MLA431598,Otros,,,1139,"[{'id': 'MLA409431', 'name': 'Salud y Equipamiento Médico'}, {'id': 'MLA5395', 'name': 'Cuidado de la Salud'}, {'id': 'MLA431597', 'name': 'Farmacia'}, {'id': 'MLA431598', 'name': 'Otros'}]",[],attributes,,False,2019-03-14T17:09:45.000Z,False,True,"['buy_it_now', 'auction']",MLA-HEALTH_CARE_SUPPLIES,not_allowed,['ARS'],False,required,"['not_specified', 'new', 'used']",False,True,50000,12,10,70,60,,33,MLA431660,,['MLA431660'],required,not_allowed,[],False,not_allowed,"['not_specified', 'custom', 'me2', 'me1']","['carrier', 'custom']",optional,False,optional,required,health_beauty,False,['others'],apparel,articulo,[],enabled
MLA432665,Kits de Cuidado de la Piel,,,6702,"[{'id': 'MLA1246', 'name': 'Belleza y Cuidado Personal'}, {'id': 'MLA1253', 'name': 'Cuidado de la Piel'}, {'id': 'MLA432665', 'name': 'Kits de Cuidado de la Piel'}]",[],attributes,,False,2019-04-16T09:12:53.000Z,False,True,"['buy_it_now', 'auction']",MLA-SKIN_CARE_KITS,not_allowed,['ARS'],False,required,"['new', 'not_specified', 'used']",False,True,50000,12,10,70,60,,33,,,[],required,not_allowed,[],False,not_allowed,"['me1', 'me2', 'custom', 'not_specified']","['carrier', 'custom']",optional,False,optional,required,personal_care,False,[],consumer_goods,articulo,[],enabled
MLA409090,Toallitas Femeninas,,,1719,"[{'id': 'MLA1246', 'name': 'Belleza y Cuidado Personal'}, {'id': 'MLA393366', 'name': 'Higiene Personal'}, {'id': 'MLA409575', 'name': 'Higiene Femenina'}, {'id': 'MLA409090', 'name': 'Toallitas Femeninas'}]",[],attributes,,False,2018-04-25T08:12:56.000Z,False,True,"['buy_it_now', 'auction']",MLA-PADS,not_allowed,['ARS'],False,required,['new'],False,True,50000,12,10,70,60,,,,,[],required,not_allowed,[],False,not_allowed,"['not_specified', 'me2', 'me1', 'custom']","['carrier', 'custom']",optional,False,optional,required,health_beauty,False,[],consumer_goods,articulo,[],enabled
MLA9467,Memorias,http://resources.mlstatic.com/category/images/313a6926-0d35-4276-898b-e7284c95cd57.png,,4359,"[{'id': 'MLA1051', 'name': 'Celulares y Teléfonos'}, {'id': 'MLA3502', 'name': 'Accesorios para Celulares'}, {'id': 'MLA9467', 'name': 'Memorias'}]",[],attributes,,False,2018-04-25T08:12:56.000Z,False,True,"['buy_it_now', 'auction']",MLA-MEMORY_CARDS,not_allowed,['ARS'],False,required,"['not_specified', 'used', 'new']",False,True,50000,12,10,70,60,,33,MLA3553,,['MLA3553'],required,not_allowed,[],False,not_allowed,"['custom', 'me2', 'me1', 'not_specified']","['custom', 'carrier']",optional,False,optional,required,cellphones_telephones,False,[],consumer_electronics,articulo,"['delivered', 'undelivered']",enabled
MLA1040,Cámaras Analógicas,http://resources.mlstatic.com/category/images/9a56d785-c169-4040-b0e3-599f2e669d83.png,,7031,"[{'id': 'MLA1039', 'name': 'Cámaras y Accesorios'}, {'id': 'MLA430361', 'name': 'Cámaras'}, {'id': 'MLA1040', 'name': 'Cámaras Analógicas'}]",[],variations,,False,2018-04-25T08:12:56.000Z,False,True,"['auction', 'buy_it_now']",MLA-ANALOG_CAMERAS,not_allowed,['ARS'],False,required,"['used', 'not_specified', 'new']",False,True,50000,12,10,70,60,,33,,,[],required,not_allowed,[],False,not_allowed,"['not_specified', 'me2', 'me1', 'custom']","['carrier', 'custom']",optional,False,optional,required,cameras,False,[],consumer_electronics,articulo,"['delivered', 'undelivered']",enabled
MLA62527,Trípodes para Cámaras,,,3394,"[{'id': 'MLA1039', 'name': 'Cámaras y Accesorios'}, {'id': 'MLA1049', 'name': 'Accesorios para Cámaras'}, {'id': 'MLA412430', 'name': 'Soportes y Estabilizadores'}, {'id': 'MLA62527', 'name': 'Trípodes para Cámaras'}]",[],attributes,,False,2018-04-25T08:12:56.000Z,False,True,"['auction', 'buy_it_now']",MLA-CAMERA_TRIPODS,not_allowed,['ARS'],False,required,"['used', 'not_specified', 'new']",False,True,50000,12,10,70,60,,33,,,[],required,not_allowed,[],False,not_allowed,"['me1', 'me2', 'custom', 'not_specified']","['carrier', 'custom']",optional,False,optional,required,cameras,False,[],consumer_electronics,articulo,"['delivered', 'undelivered']",enabled
MLA1042,Cámaras Digitales,http://resources.mlstatic.com/category/images/8bd5dc08-0419-4eb5-a588-237bde56b9e2.png,,14355,"[{'id': 'MLA1039', 'name': 'Cámaras y Accesorios'}, {'id': 'MLA430361', 'name': 'Cámaras'}, {'id': 'MLA1042', 'name': 'Cámaras Digitales'}]",[],variations,,False,2018-04-25T08:12:56.000Z,False,True,"['auction', 'buy_it_now']",MLA-CAMERAS,not_allowed,['ARS'],False,required,"['used', 'not_specified', 'new']",False,True,50000,12,10,70,60,,33,,,[],required,not_allowed,[],False,not_allowed,"['not_specified', 'custom', 'me2', 'me1']","['carrier', 'custom']",optional,False,optional,required,cameras,False,[],consumer_electronics,articulo,"['delivered', 'undelivered']",enabled
MLA69879,Tapas,,,880,"[{'id': 'MLA1039', 'name': 'Cámaras y Accesorios'}, {'id': 'MLA59376', 'name': 'Lentes y Filtros'}, {'id': 'MLA69879', 'name': 'Tapas'}]",[],attributes,,False,2018-04-25T08:12:56.000Z,False,True,"['auction', 'buy_it_now']",MLA-LENS_CAPS,not_allowed,['ARS'],False,required,"['used', 'not_specified', 'new']",False,True,50000,12,10,70,60,,33,,,[],required,not_allowed,[],False,not_allowed,"['not_specified', 'custom', 'me1', 'me2']","['carrier', 'custom']",optional,False,optional,required,cameras,False,[],consumer_electronics,articulo,"['delivered', 'undelivered']",enabled
MLA38267,Iluminadores,,,1935,"[{'id': 'MLA1039', 'name': 'Cámaras y Accesorios'}, {'id': 'MLA1049', 'name': 'Accesorios para Cámaras'}, {'id': 'MLA420011', 'name': 'Estudio e Iluminación'}, {'id': 'MLA38267', 'name': 'Iluminadores'}]",[],variations,,False,2018-04-25T08:12:56.000Z,False,True,"['auction', 'buy_it_now']",MLA-CONTINUOUS_LIGHTING,not_allowed,['ARS'],False,required,"['used', 'not_specified', 'new']",False,True,50000,12,10,70,60,,33,,,[],required,not_allowed,[],False,not_allowed,"['not_specified', 'me2', 'me1', 'custom']","['carrier', 'custom']",optional,False,optional,required,cameras,False,[],consumer_electronics,articulo,"['delivered', 'undelivered']",enabled
MLA58727,Parasoles,,,993,"[{'id': 'MLA1039', 'name': 'Cámaras y Accesorios'}, {'id': 'MLA59376', 'name': 'Lentes y Filtros'}, {'id': 'MLA58727', 'name': 'Parasoles'}]",[],attributes,,False,2018-04-25T08:12:56.000Z,False,True,"['auction', 'buy_it_now']",MLA-LENS_HOODS,not_allowed,['ARS'],False,required,"['used', 'not_specified', 'new']",False,True,50000,12,10,70,60,,33,,,[],required,not_allowed,[],False,not_allowed,"['not_specified', 'custom', 'me1', 'me2']","['carrier', 'custom']",optional,False,optional,required,cameras,False,[],consumer_electronics,articulo,"['delivered', 'undelivered']",enabled
MLA2893,Filtros,http://resources.mlstatic.com/category/images/7636cd40-625d-49ae-b84e-44efe4aac04a.png,,2895,"[{'id': 'MLA1039', 'name': 'Cámaras y Accesorios'}, {'id': 'MLA59376', 'name': 'Lentes y Filtros'}, {'id': 'MLA2893', 'name': 'Filtros'}]",[],attributes,,False,2018-04-25T08:12:56.000Z,False,True,"['auction', 'buy_it_now']",MLA-LENS_FILTERS,not_allowed,['ARS'],False,required,"['used', 'not_specified', 'new']",False,True,50000,12,10,70,60,,33,,,[],required,not_allowed,[],False,not_allowed,"['me1', 'me2', 'not_specified', 'custom']","['carrier', 'custom']",optional,False,optional,required,cameras,False,[],consumer_electronics,articulo,"['delivered', 'undelivered']",enabled
MLA412431,Estabilizadores para Cámaras,,,1282,"[{'id': 'MLA1039', 'name': 'Cámaras y Accesorios'}, {'id': 'MLA1049', 'name': 'Accesorios para Cámaras'}, {'id': 'MLA412430', 'name': 'Soportes y Estabilizadores'}, {'id': 'MLA412431', 'name': 'Estabilizadores para Cámaras'}]",[],variations,,False,2018-04-25T08:12:56.000Z,False,True,"['auction', 'buy_it_now']",MLA-CAMERA_AND_CELLPHONE_STABILIZERS,not_allowed,['ARS'],False,required,"['used', 'not_specified', 'new']",False,True,50000,12,10,70,60,,33,,,[],required,not_allowed,[],False,not_allowed,"['custom', 'not_specified', 'me1', 'me2']","['carrier', 'custom']",optional,False,optional,required,cameras,False,[],consumer_electronics,articulo,"['delivered', 'undelivered']",enabled
MLA414101,Para Cámaras Instantáneas,,,158,"[{'id': 'MLA1039', 'name': 'Cámaras y Accesorios'}, {'id': 'MLA1049', 'name': 'Accesorios para Cámaras'}, {'id': 'MLA4238', 'name': 'Rollos'}, {'id': 'MLA414101', 'name': 'Para Cámaras Instantáneas'}]",[],attributes,,False,2018-05-17T13:18:54.000Z,False,True,"['auction', 'buy_it_now']",MLA-PHOTOGRAPHIC_INSTANT_FILMS,not_allowed,['ARS'],False,required,"['used', 'not_specified', 'new']",False,True,50000,12,10,70,60,,33,,,[],required,not_allowed,[],False,not_allowed,"['custom', 'me1', 'me2', 'not_specified']","['carrier', 'custom']",optional,False,optional,required,cameras,False,[],consumer_electronics,articulo,"['delivered', 'undelivered']",enabled
MLA32230,Microscopios,http://resources.mlstatic.com/category/images/a28dd707-841c-4fbc-9577-f7d06fb6aa00.png,,2407,"[{'id': 'MLA1039', 'name': 'Cámaras y Accesorios'}, {'id': 'MLA4708', 'name': 'Instrumentos Ópticos'}, {'id': 'MLA32230', 'name': 'Microscopios'}]",[],variations,,False,2018-04-25T08:12:56.000Z,False,True,"['auction', 'buy_it_now']",MLA-MICROSCOPES,not_allowed,['ARS'],False,required,"['used', 'not_specified', 'new']",False,True,50000,12,10,70,60,,33,,,[],required,not_allowed,[],False,not_allowed,"['not_specified', 'custom', 'me1', 'me2']","['carrier', 'custom']",optional,False,optional,required,cameras,False,[],consumer_electronics,articulo,"['delivered', 'undelivered']",enabled
MLA415448,Claquetas de Cine,,,41,"[{'id': 'MLA1039', 'name': 'Cámaras y Accesorios'}, {'id': 'MLA1049', 'name': 'Accesorios para Cámaras'}, {'id': 'MLA415448', 'name': 'Claquetas de Cine'}]",[],attributes,,False,2018-05-28T16:17:05.000Z,False,True,"['auction', 'buy_it_now']",MLA-CLAPPERBOARDS,not_allowed,['ARS'],False,required,"['used', 'not_specified', 'new']",False,True,50000,12,10,70,60,,33,,,[],required,not_allowed,[],False,not_allowed,"['me1', 'me2', 'custom', 'not_specified']","['carrier', 'custom']",optional,False,optional,required,cameras,False,[],consumer_electronics,articulo,"['delivered', 'undelivered']",enabled
MLA10477,Cargadores para Cámaras,,,5498,"[{'id': 'MLA1039', 'name': 'Cámaras y Accesorios'}, {'id': 'MLA1049', 'name': 'Accesorios para Cámaras'}, {'id': 'MLA430360', 'name': 'Cargadores y Baterías'}, {'id': 'MLA10477', 'name': 'Cargadores para Cámaras'}]",[],attributes,,False,2018-04-25T08:12:56.000Z,False,True,"['auction', 'buy_it_now']",MLA-CAMERA_CHARGERS,not_allowed,['ARS'],False,required,"['used', 'not_specified', 'new']",False,True,50000,12,10,70,60,,33,,,[],required,not_allowed,[],False,not_allowed,"['me1', 'me2', 'custom', 'not_specified']","['carrier', 'custom']",optional,False,optional,required,cameras,False,[],consumer_electronics,articulo,"['delivered', 'undelivered']",enabled
MLA17966,Fundas y Carcasas Sumergibles,,,658,"[{'id': 'MLA1039', 'name': 'Cámaras y Accesorios'}, {'id': 'MLA1049', 'name': 'Accesorios para Cámaras'}, {'id': 'MLA430354', 'name': 'Bolsos y Cuidado de la Cámara'}, {'id': 'MLA4701', 'name': 'Bolsos y Fundas'}, {'id': 'MLA17966', 'name': 'Fundas y Carcasas Sumergibles'}]",[],attributes,,False,2018-04-25T08:12:56.000Z,False,True,"['auction', 'buy_it_now']",MLA-WATERPROOF_CAMERA_CASES,not_allowed,['ARS'],False,required,"['used', 'not_specified', 'new']",False,True,50000,12,10,70,60,,33,,,[],required,not_allowed,[],False,not_allowed,"['me1', 'custom', 'not_specified', 'me2']","['carrier', 'custom']",optional,False,optional,required,cameras,False,[],consumer_electronics,articulo,"['delivered', 'undelivered']",enabled
