initial_quantity,location_0,shipping_6,available_quantity,seller_cancellations_rate,seller_sales_completed,catalog_listing,seller_transactions_canceled,location_4,shipping_local_pick_up,original_price,base_price,health,seller_cancellations_value,seller_address,eshop_seller,seller_id,shipping_3,seller_transactions_completed,eshop_id,seller_transactions_total,eshop_1,order_backend,installments_amount,category_2,sales_potential_1,revenue_potential_1,sales_rate_1,influence_zone_1,efectiveness_1,revenue_1,reputation_1,sales_potential_2,revenue_potential_2,sales_rate_2,influence_zone_2,efectiveness_2,revenue_2,reputation_2,sales_potential_3,revenue_potential_3,sales_rate_3,influence_zone_3,efectiveness_3,revenue_3,reputation_3,sales_potential_4,revenue_potential_4,sales_rate_4,influence_zone_4,efectiveness_4,revenue_4,reputation_4,sales_potential_5,revenue_potential_5,sales_rate_5,influence_zone_5,efectiveness_5,revenue_5,reputation_5,initial_quantity_category_2,available_quantity_category_2,original_price_category_2,health_category_2,seller_cancellations_rate_category_2,initial_quantity_location_0,available_quantity_location_0,original_price_location_0,health_location_0,seller_cancellations_rate_location_0,initial_quantity_category_2_comparative,available_quantity_category_2_comparative,original_price_category_2_comparative,health_category_2_comparative,seller_cancellations_rate_category_2_comparative,initial_quantity_location_0_comparative,available_quantity_location_0_comparative,original_price_location_0_comparative,health_location_0_comparative,seller_cancellations_rate_location_0_comparative,sold_quantity
1508,1,949.0,50,0.0017,113265718,False,4,9324,0,16320,False,20,1,1149171467,17094,774,449980.0,0.75,949.0,1,6,113265718.0,0,134.58,0.08499999999999999,1387.1999999999998,0.033156498673740056,4204912925.0,0.75,24610560,289536000000.0,0.007224999999999999,13903.239743999995,0.0010993534043017262,1.7681292706832056e+19,0.5625,605679663513600,8.3831095296e+22,0.0006141249999999999,1006.7712259330265,3.64507096917018e-05,7.4348296233666345e+28,0.421875,1146488123945910272,2.4272120007622654e+34,5.220062499999998e-05,0.5267243903015245,1.2085779075497944e-06,3.1262811178467243e+38,0.31640625,-696374173328474112,7.027652538527033e+45,4.437053124999998e-06,1.991012171372983e-06,4.007221178878629e-08,1.314573987961714e+48,0.2373046875,-7879286142107910144,2.0347584053949633e+57,1413.6666666666667,17.333333333333332,75173.33333333333,19.333333333333332,0.0008666666666666666,4135.038461538462,1065.6121794871794,46639.846153846156,26.740384615384617,0.0033977564102564096,1.0667295449186511,2.884615384615385,0.21709826179496278,1.0344827586206897,1.9615384615384615,0.3646882644566602,0.04692138562461087,0.3499153909334705,0.7479323984178353,0.5003301575323084,500
1158,1,1399.0,50,0.0073,72555338,False,4,6838,0,80163,False,46,0,153140133,84328,4165,241992.08632138115,0.75,1399.0,0,0,155885256.87782204,0,198.39,0.365,29259.495,0.04317789291882556,1664551639.3519256,inf,92828754,584948312876.7123,0.13322499999999998,114056326.8988407,0.0018643304369095664,2.770732160069183e+18,inf,8617177569192516,3.421645287373121e+23,0.04862712499999999,59232172979.60594,8.049785997018852e-05,4.6120267592482606e+27,inf,-2753267450949871160,2.0014856381114605e+35,0.017748900624999998,4098091759069.774,3.475727977987415e-06,7.676956702841641e+36,inf,805680164119536144,1.1707656472602687e+47,0.006478348728125,37773864680444.06,1.5007461044850669e-07,1.2778690864948807e+46,inf,-8947275221670909664,6.848373901389062e+58,4618.333333333333,125.33333333333333,86539.16666666667,29.833333333333332,0.0017000000000000001,4135.038461538462,1065.6121794871794,46639.846153846156,26.740384615384617,0.0033977564102564096,0.2507398051245038,0.39893617021276595,0.9263204522037227,1.5418994413407823,4.294117647058823,0.2800457627591595,0.04692138562461087,1.7187663899142034,1.7202445163610212,2.1484765588152066,500
279,1,1399.0,1,0.0,353444713,False,4,2215,0,7785,False,40,1,1118899105,7950,165,345335.0,0.75,1399.0,1,0,353444713.0,0,198.39,0.0,0.0,0.0035842293906810036,768362544.0,0.75,2172015,inf,0.0,0.0,1.2846700325021518e-05,5.90380999022152e+17,0.5625,4717649160225,inf,0.0,0.0,4.604552087821333e-08,4.536266463379222e+26,0.421875,-8199939332963448241,inf,0.0,0.0,1.6503770924090797e-10,3.4854972400639415e+35,0.31640625,-4486887810817272767,inf,0.0,0.0,5.915330080319282e-13,2.678125526480509e+44,0.2373046875,-6713574859204318161,inf,4618.333333333333,125.33333333333333,86539.16666666667,29.833333333333332,0.0017000000000000001,4135.038461538462,1065.6121794871794,46639.846153846156,26.740384615384617,0.0033977564102564096,0.06041140382533382,0.00797872340425532,0.08995926699856518,1.340782122905028,0.0,0.06747216563886485,0.0009384277124922174,0.16691736019712428,1.4958647968356706,0.0,200
6724,1,1800.0,200,0.0,243617015,False,7,5596,0,16227,True,4,2,238003580,16679,452,253789.0,0.81,1710.0,1,0,243617015.0,0,242.49,0.0,0.0,0.0297441998810232,1430531633.0,0.81,109117072,inf,0.0,0.0,0.0008847174265622606,2.0464207530136466e+18,0.6561000000000001,11906535401853184,inf,0.0,0.0,2.6315211973892345e-05,2.9274696216137015e+27,0.531441,2095603199091642368,inf,0.0,0.0,7.82724924862949e-07,4.187837898364941e+36,0.4304672100000001,5813336514811199488,inf,0.0,0.0,2.3281526616982423e-08,5.990834587487287e+45,0.3486784401000001,1605432119076585472,inf,6495.5,350.0,13779.5,13.5,0.0,4135.038461538462,1065.6121794871794,46639.846153846156,26.740384615384617,0.0033977564102564096,1.0351782002925103,0.5714285714285714,1.1776189266664248,0.2962962962962963,1.0,1.6261033754685565,0.1876855424984435,0.34792138778660703,0.14958647968356706,0.0,500
2345,1,1544.0,1,0.0069,9696552,False,4,6202,0,45732,False,29,2,189447698,49191,3459,115789.0,0.75,1544.0,0,6,9696552.0,0,218.95,0.0069,315.5508,0.00042643923240938164,727816599.0,inf,107241540,450725313043.4783,4.761e-05,4.740637554392271,1.818504189379026e-07,5.297170017799268e+17,inf,11500747901571600,2.0315330781814148e+23,3.28509e-07,3.3908017692772853e-06,7.754815306520367e-11,3.855368266679433e+26,inf,8607348086183218240,9.156633826214993e+34,2.2667120999999998e-09,1.1546921971569633e-16,3.306957486789069e-14,2.8060010197471496e+35,inf,4297762296830509312,4.127126647745255e+46,1.5640313489999998e-11,1.8720965482617993e-31,1.4102164122767885e-17,2.0422541189829022e+44,inf,-4923923187218430976,1.860200450275061e+58,2345.0,1.0,45732.0,29.0,0.0069,4135.038461538462,1065.6121794871794,46639.846153846156,26.740384615384617,0.0033977564102564096,1.0,1.0,1.0,1.0,1.0,0.5671047613732548,0.0009384277124922174,0.9805349667996002,1.084501977705861,2.030751815866428,500
1297,1,1299.0,50,0.0073,72555338,False,4,6838,0,80163,False,23,0,153140133,84328,4165,241992.08632138115,0.75,1299.0,0,0,155885256.87782204,0,184.21,0.365,29259.495,0.03855050115651504,1663867739.3519256,inf,103971411,327581157945.2055,0.13322499999999998,114056326.8988407,0.0014861411394184673,2.7684558540560876e+18,inf,10810054305330921,1.0730941504072167e+23,0.04862712499999999,59232172979.60594,5.72914857138962e-05,4.606344383383907e+27,inf,-5070555168592111733,3.515254243746226e+34,0.017748900624999998,4098091759069.774,2.2086154862720204e-06,7.664347815857421e+36,inf,6971125655584186385,1.1515310556381864e+46,0.006478348728125,37773864680444.06,8.514323385782654e-08,1.2752461073977554e+46,inf,-2239065082504708221,3.772198766158219e+57,967.75,50.25,197666.5,27.75,0.0044,4135.038461538462,1065.6121794871794,46639.846153846156,26.740384615384617,0.0033977564102564096,1.3402221648152932,0.9950248756218906,0.405546716312577,0.8288288288288288,1.659090909090909,0.3136609277190241,0.04692138562461087,1.7187663899142034,0.8601222581805106,2.1484765588152066,500
816,1,1850.0,50,0.0069,9696552,False,4,6202,0,45732,False,37,2,189447698,49191,3459,115789.0,0.75,1850.0,0,6,9696552.0,0,262.35,0.345,15777.539999999999,0.061274509803921566,729714717.0,inf,37317312,200107325217.3913,0.11902499999999998,29628984.71495168,0.00375456555171088,5.324835682063901e+17,inf,1392581774905344,4.0042941605658805e+22,0.04106362499999999,6622659705.619696,0.0002300591637077745,3.8856109628087614e+26,inf,2930524016685613056,8.012885938544575e+33,0.014166950624999996,176192046685.32748,1.4096762482094026e-05,2.835387504098093e+35,inf,7315940144131866624,1.603437172434201e+45,0.004887597965624998,557928248721.8965,8.637722109126241e-07,2.069023990138276e+44,inf,-1063197169260953600,3.20859523729945e+56,816.0,50.0,45732.0,37.0,0.0069,4135.038461538462,1065.6121794871794,46639.846153846156,26.740384615384617,0.0033977564102564096,1.0,1.0,1.0,1.0,1.0,0.1973379468147445,0.04692138562461087,0.9805349667996002,1.3836749370729953,2.030751815866428,5000
869,1,2969.0,1,0.0126,19876329,False,4,24401,0,174075,False,44,2,191792150,188348,14273,168238.0,0.75,2199.0,0,0,19876329.0,6,311.84,0.0126,2193.345,0.0011507479861910242,4177793214.0,inf,151271175,528248547619.0476,0.00015876,763.7566210056091,1.3242209277226976e-06,1.745395613894445e+19,inf,22882968385880625,2.7904652806163322e+23,2.000376e-06,0.04222251684180272,1.523844565848904e-09,7.291901951473576e+28,inf,1989788418192741975,1.4740592316669555e+35,2.5204737600000002e-08,3.705734811556494e-10,1.7535610654187618e-12,3.0464058490019663e+38,inf,6041864298422914401,7.786696482325185e+46,3.1757969376e-10,5.163517427749668e-22,2.0179068646936268e-15,1.2727253683050324e+48,inf,1600677341077271719,4.113311107538626e+58,2367.285714285714,114.85714285714286,108152.14285714286,30.142857142857142,0.0044714285714285715,4135.038461538462,1065.6121794871794,46639.846153846156,26.740384615384617,0.0033977564102564096,0.3670870798382717,0.008706467661691543,1.6095381506211488,1.4597156398104265,2.817891373801917,0.21015523992893748,0.0009384277124922174,3.7323236321534243,1.6454512765192375,3.708329402886521,500
1062,1,2199.0,1,0.0053,114457637,False,4,33090,0,163606,False,22,1,1114611512,176241,12635,212523.0,0.75,2199.0,1,6,114457637.0,0,311.84,0.0053,867.1118,0.0009416195856873823,7105365702.0,0.75,173749572,721224638490.566,2.809e-05,21.12038992221165,8.866474441500775e-07,5.048622175915795e+19,0.5625,30188913770183184,5.201649791658477e+23,1.48877e-07,1.4450421216038378e-05,8.348845990113723e-10,3.58723068511087e+29,0.421875,-2383901002710860736,3.751557990543413e+35,7.890481e-10,2.777223429675562e-16,7.861436902178647e-13,2.548858587514874e+39,0.31640625,-7879602296281415424,2.7057160555060674e+47,4.18195493e-12,1.4993149573458369e-31,7.402482958736955e-16,1.811057238697635e+49,0.2373046875,-7878845339456617472,1.9514290839904838e+59,2367.285714285714,114.85714285714286,108152.14285714286,30.142857142857142,0.0044714285714285715,4135.038461538462,1065.6121794871794,46639.846153846156,26.740384615384617,0.0033977564102564096,0.4486150503892342,0.008706467661691543,1.5127393288555144,0.7298578199052133,1.1853035143769968,0.25682953372213074,0.0009384277124922174,3.5078589123199375,0.8227256382596188,1.5598528440713144,500
3297,1,8899.0,500,0.0018,113746522,False,4,24192,0,164142,False,6,1,1146572380,173158,9016,122390.0,0.9,8899.0,0,3,113746522.0,3,1261.95,0.9,147727.80000000002,0.1516530178950561,3176274777.0,inf,541176174,1803920580000.0,0.81,17677037343.200405,0.022998637836678208,1.00887214590064e+19,inf,292871651305278276,3.254129458947536e+24,0.7290000000000001,1713332872205842.5,0.003487812835407675,3.2044551502420667e+28,inf,-3224622812455740616,5.870191100979727e+36,0.6561,1.3451138185264574e+20,0.0005289373423426866,1.0178230067741622e+38,inf,-3938181609827014128,1.0589358535590186e+49,0.5904900000000001,8.553844284757858e+24,8.021494424365886e-05,3.2328855438670715e+47,inf,-884321369943596320,1.91023617913498e+61,6459.5,375.0,93499.0,6.5,0.0014,4135.038461538462,1065.6121794871794,46639.846153846156,26.740384615384617,0.0033977564102564096,0.5104110225249633,1.3333333333333333,1.7555481876811516,0.9230769230769231,1.2857142857142856,0.7973323659904568,0.4692138562461087,3.519351231531968,0.22437971952535057,0.529761343269503,250
712,1,8849.0,1,0.0005,265484143,False,4,17899,0,70432,False,14,0,1092994070,73163,2731,241992.08632138115,0.87,8849.0,0,3,155885256.87782204,3,1254.86,0.0005,35.216,0.0014044943820224719,4490055445.152722,inf,50147584,1404132352000.0,2.5e-07,0.00031004166399999994,1.972604469132685e-06,2.016059790054561e+19,inf,2514780181037056,1.9715876619330518e+24,1.25e-10,6.824017024640001e-16,2.770511894849277e-09,9.052220238087936e+28,inf,8207882212478025728,2.768370020924237e+36,6.250000000000001e-14,3.754915367808164e-34,3.891168391642243e-12,4.064497077074841e+38,inf,-2878034628449402880,3.887157908686638e+48,3.125e-17,5.1653554528411e-59,5.4651241455649475e-15,1.8249817232727215e+48,inf,-6202599079470432256,5.45808417691957e+60,712.0,1.0,70432.0,14.0,0.0005,4135.038461538462,1065.6121794871794,46639.846153846156,26.740384615384617,0.0033977564102564096,1.0,1.0,1.0,1.0,1.0,0.17218703202463,0.0009384277124922174,1.510125049891311,0.5235526788924847,0.14715592868597305,500
594,1,9999.0,1,0.0098,142125695,False,4,61798,1,414238,False,23,1,136800287,438831,24593,147223.0,0.75,6799.0,0,0,142125695.0,3,964.15,0.0098,4059.5324,0.0016835016835016834,9716224177.0,inf,246057372,577481587346.9388,9.604e-05,1582.720309570643,2.8341779183530023e-06,9.440501225771932e+19,inf,60544230315546384,3.3348498372474014e+23,9.411919999999999e-07,0.059263117018739056,4.771343296890576e-09,9.172602625284339e+29,inf,3494951198330232256,1.92581437757731e+35,9.223681599999998e-09,2.131164415875999e-10,8.032564472879757e-12,8.912306339380136e+39,inf,1546827132785385728,1.112122343698902e+47,9.039207967999998e-11,7.360402660096282e-23,1.3522835812928884e-14,8.659396632751564e+49,inf,-1700240342568788992,6.422301763632398e+58,336.5,11.0,218766.5,29.0,0.0076,4135.038461538462,1065.6121794871794,46639.846153846156,26.740384615384617,0.0033977564102564096,1.7652303120356612,0.09090909090909091,1.893516603319064,0.7931034482758621,1.2894736842105263,0.1436504171666155,0.0009384277124922174,8.881633070434987,0.8601222581805106,2.8842562022450715,5000
183,1,9490.0,1,0.0098,142125695,False,4,61798,1,414238,False,40,1,136800287,438831,24593,147223.0,0.87,9490.0,0,0,142125695.0,3,1581.67,0.0098,4059.5324,0.00546448087431694,9684768486.0,inf,75805554,309410424489.7959,9.604e-05,1582.720309570643,2.986055122577563e-05,9.379474062741873e+19,inf,5746482017246916,9.573481078295569e+22,9.411919999999999e-07,0.059263117018739056,1.6317241106981217e-07,9.083803481809688e+29,inf,-4608432211039240376,2.962134844280461e+34,9.223681599999998e-09,2.131164415875999e-10,8.916525195071703e-10,8.797453369364755e+39,inf,-3966713790875662832,9.165153995648329e+45,9.039207967999998e-11,7.360402660096282e-23,4.872418139383445e-12,8.520129914867829e+49,inf,-177268114549578976,2.8357941883078984e+57,183.0,1.0,414238.0,40.0,0.0098,4135.038461538462,1065.6121794871794,46639.846153846156,26.740384615384617,0.0033977564102564096,1.0,1.0,1.0,1.0,1.0,0.04425593660183609,0.0009384277124922174,8.881633070434987,1.4958647968356706,2.8842562022450715,500
1125,1,5699.0,1,0.0,497345251,False,4,2906,0,43673,False,32,0,1086803904,45455,1782,241992.08632138115,0.88,5699.0,0,3,155885256.87782204,0,808.17,0.0,0.0,0.0008888888888888889,720037987.936255,inf,49132125,inf,0.0,0.0,7.901234567901236e-07,5.184547040712905e+17,inf,2413965707015625,inf,0.0,0.0,7.023319615912209e-10,3.733070819555785e+26,inf,9147212926357113861,inf,0.0,0.0,6.242950769699742e-13,2.6879528017364937e+35,inf,-1465112214425872431,inf,0.0,0.0,5.549289573066438e-16,1.9354281270299642e+44,inf,7304595435922864365,inf,3030.5,250.5,59374.5,26.0,0.0048,4135.038461538462,1065.6121794871794,46639.846153846156,26.740384615384617,0.0033977564102564096,0.3712258703184293,0.003992015968063872,0.7355514572754297,1.2307692307692308,0.0,0.2720651840276809,0.0009384277124922174,0.9363881659459227,1.1966918374685365,0.0,500
305,1,1299.97,1,0.0124,81375635,False,4,1226,0,12171,False,37,1,136242781,12981,810,147105.0,0.75,1299.97,0,3,81375635.0,3,184.35,0.0124,150.9204,0.003278688524590164,182092898.19,inf,3712155,11076591532.258064,0.00015376,3.502186466855961,1.0749798441279227e-05,3.3157823571233704e+16,inf,13780094744025,1.2269087997249105e+20,1.9066239999999997e-06,1.2496084512611954e-05,3.524524079107943e-08,6.037804191758641e+24,inf,-4186384616622530973,1.358996762188585e+30,2.3642137599999995e-08,6.855703273085821e-15,1.1555816652812928e-10,1.0994412639810614e+33,inf,6298610421423477233,1.5053052028424205e+40,2.931625062399999e-10,5.783269637222801e-28,3.788792345184566e-13,2.0020044614798835e+41,inf,4034815748068622571,1.6673650863268364e+50,1035.25,150.5,6847.75,22.0,0.0035499999999999998,4135.038461538462,1065.6121794871794,46639.846153846156,26.740384615384617,0.0033977564102564096,0.29461482733639216,0.006644518272425249,1.777372129531598,1.6818181818181819,3.4929577464788735,0.07375989433639348,0.0009384277124922174,0.2609571215104945,1.3836749370729953,3.6494670314121316,500
234,1,1299.99,1,0.0,543978936,False,4,488,0,1609,True,8,0,1095728467,1703,94,241992.08632138115,0.66,1299.99,0,6,155885256.87782204,0,184.35,0.0,0.0,0.004273504273504274,118969825.32115538,inf,376740,inf,0.0,0.0,1.8262838775659293e-05,1.4153819336946224e+16,inf,141933027600,inf,0.0,0.0,7.804631955409955e-08,1.6838774141436836e+24,inf,53471848818024000,inf,0.0,0.0,3.335312801457246e-10,2.003306018229129e+32,inf,1139795211531395328,inf,0.0,0.0,1.4253473510501052e-12,2.3833296705353877e+40,inf,3139444526933353472,inf,1035.25,150.5,6847.75,22.0,0.0035499999999999998,4135.038461538462,1065.6121794871794,46639.846153846156,26.740384615384617,0.0033977564102564096,0.22603235933349433,0.006644518272425249,0.2349676901171918,0.36363636363636365,0.0,0.05658955827775762,0.0009384277124922174,0.03449839853014425,0.2991729593671341,0.0,500
467,1,1199.99,1,0.0023,215976808,False,4,5591,0,23665,True,41,0,228560409,24926,1261,241992.08632138115,0.8,1199.99,0,6,155885256.87782204,0,170.17,0.0023,54.4318,0.0021413276231263384,1359930090.7891634,inf,11052022,197014305217.3913,5.29e-06,0.0156733223030596,4.585283989563894e-06,1.849409851833822e+18,inf,122147190288484,3.881463646029141e+22,1.2166999999999999e-08,2.3873995336594545e-11,9.818595266732108e-09,2.515068107710743e+27,inf,3361116925714246680,7.647038634489937e+33,2.7984099999999998e-11,1.9237330974405536e-25,2.1024829264950982e-11,3.4203168000599996e+36,inf,7329133610454066960,1.5065760035445836e+45,6.436342999999999e-14,8.200119876746284e-45,4.5021047676554566e-14,4.651391736433296e+45,inf,8193938807706204512,2.968170245955302e+56,1135.2222222222222,28.666666666666668,20384.666666666668,26.11111111111111,0.00025555555555555553,4135.038461538462,1065.6121794871794,46639.846153846156,26.740384615384617,0.0033977564102564096,0.411373201526867,0.03488372093023256,1.160921607744383,1.5702127659574467,9.0,0.11293728083637952,0.0009384277124922174,0.5073987577475846,1.5332614167565624,0.676917271955476,500
20,1,7590.0,10,0.0098,142125695,True,4,61798,1,414238,False,1,1,136800287,438831,24593,147223.0,0.8071538461538463,7590.0,0,0,142125695.0,3,1076.33,0.098,40595.324,0.5,9567350386.0,inf,8284760,845383673.4693878,0.009604000000000001,15827203.095706435,0.25,9.153419340849435e+19,inf,68637248257600,7.146735553685965e+17,0.0009411920000000001,59263117.018739104,0.125,8.75739700638957e+29,inf,-3205937410361924096,6.04173355568932e+26,9.223681600000001e-05,2131164.4158760016,0.0625,8.37850856294365e+39,inf,-6692547872346140672,5.107582907431903e+35,9.039207968000002e-06,736.0402660096296,0.03125,8.016012713378323e+49,inf,514701482699620352,4.317867200834238e+44,20.0,10.0,414238.0,1.0,0.0098,4135.038461538462,1065.6121794871794,46639.846153846156,26.740384615384617,0.0033977564102564096,1.0,1.0,1.0,1.0,1.0,0.004836714382714326,0.009384277124922173,8.881633070434987,0.037396619920891765,2.8842562022450715,500
8991,1,2049.0,50,0.0062,151093577,False,4,1698,0,8800,False,15,0,129426810,9245,445,241992.08632138115,0.75,2049.0,0,6,155885256.87782204,0,290.57,0.31,2728.0,0.0055611166722277835,414625805.66002655,inf,79120800,191421290322.58066,0.0961,715174.6624000001,3.0926018642129813e-05,1.719145587192261e+17,inf,6260100992640000,3.664211038876171e+22,0.029790999999999998,18017862.193076786,1.7198319787637537e-07,7.1280212413647064e+25,inf,9120239369451110400,7.014080050759204e+33,0.009235209999999999,43623227.0868502,9.564186290533608e-10,2.955461549962624e+34,inf,-3463362436146397184,1.3426442537421989e+45,0.0028629150999999998,10149758.446128117,5.318755583657885e-12,1.225410626250484e+43,inf,-3052881981592305664,2.570106954955301e+56,8991.0,50.0,8800.0,15.0,0.0062,4135.038461538462,1065.6121794871794,46639.846153846156,26.740384615384617,0.0033977564102564096,1.0,1.0,1.0,1.0,1.0,2.1743449507492256,0.04692138562461087,0.1886798676602047,0.5609492988133764,1.8247335157060658,5000
3706,1,2399.0,200,0.0018,113746522,False,4,24192,0,164142,False,22,1,1146572380,173158,9016,122390.0,0.75,2399.0,0,3,113746522.0,3,340.2,0.36,59091.119999999995,0.053966540744738264,3019020277.0,inf,608310252,7434903080000.0,0.1296,452532155.9859302,0.0029123875199534954,9.114483432937157e+18,inf,370041362688303504,5.527778380899348e+25,0.046655999999999996,449139932451.52814,0.00015717147976003753,2.7516810298417847e+28,inf,-193701727566978880,4.109849650970598e+38,0.016796159999999997,57772198599688.09,8.48200106638087e-06,8.3073808249285895e+37,inf,7777516189302812928,3.0556333828338227e+51,0.006046617599999999,963077248335517.2,4.5774425614575664e-07,2.50801511592204e+47,inf,-1908487949399151616,2.2718338049382005e+64,2994.0,350.0,93933.0,13.0,0.00535,4135.038461538462,1065.6121794871794,46639.846153846156,26.740384615384617,0.0033977564102564096,1.237808951235805,0.5714285714285714,1.7474370029702022,1.6923076923076923,0.3364485981308411,0.8962431751169647,0.1876855424984435,3.519351231531968,0.8227256382596188,0.529761343269503,500
2282,1,2399.0,500,0.0089,165568755,False,4,3394,0,23724,True,4,0,149513400,25659,1935,241992.08632138115,0.72,2399.0,0,6,155885256.87782204,0,340.2,4.45,105576.25,0.21910604732690622,829707738.061089,inf,54140450,24332786516.85393,19.802500000000002,220725488229.84772,0.04800745997522047,6.884149305984488e+17,inf,2931188326202500,5.920844996747885e+20,88.121125,9.138160090059244e+18,0.010518724797375213,5.711831949143205e+26,inf,-1484250773131427448,1.44070657305249e+31,392.1390062500001,7.491780767372606e+27,0.0023047162132723955,4.73915116670867e+35,inf,-3088384663074626544,3.505640547551446e+41,1745.0185778125003,1.2162738795427098e+38,0.0005049772597003495,3.932110394859422e+44,inf,-8272538355314021856,8.530200304839625e+51,2994.0,350.0,93933.0,13.0,0.00535,4135.038461538462,1065.6121794871794,46639.846153846156,26.740384615384617,0.0033977564102564096,0.7621910487641951,1.4285714285714286,0.25256299702979784,0.3076923076923077,1.6635514018691588,0.5518691110677046,0.4692138562461087,0.50866377049667,0.14958647968356706,2.6193755306103204,500
100533,1,1899.0,50000,0.0012,69099645,False,7,6044,0,27708,True,25,2,15243895,28598,890,458651.0,0.77,1899.0,0,0,69099645.0,0,269.29,59.99999999999999,1662539.9999999998,0.4973491291416749,2784024750.0,inf,2785668897,58034768687500.01,3599.999999999999,9950541305759994.0,0.2473561562579824,7.750793808612563e+18,inf,7759951203713196609,3.3680343766116314e+27,215999.9999999999,2.1439952133451756e+29,0.12302236890273961,2.1578401795324136e+28,inf,-1007126715018208927,1.954630959782043e+41,12959999.999999994,1.663042763298734e+46,0.06118506803872341,6.007480466362683e+37,inf,3576279543338914945,1.13436555620377e+55,777599999.9999995,4.643928482322628e+66,0.030430340305533213,1.6724974303495252e+47,inf,-1802505981747375199,6.5832642661353085e+68,23320.4,10080.4,101529.2,21.4,0.0030199999999999997,4135.038461538462,1065.6121794871794,46639.846153846156,26.740384615384617,0.0033977564102564096,4.310946638994185,4.960120630133725,0.2729067105817834,1.1682242990654206,0.3973509933774835,24.31247035187097,46.92138562461087,0.5940842924010172,0.9349154980222941,0.3531742288463353,250
7014,1,3599.0,50,0.0,497345251,False,4,2906,0,43673,False,24,0,1086803904,45455,1782,241992.08632138115,0.87,3599.0,0,3,155885256.87782204,0,510.37,0.0,0.0,0.0071285999429712005,713933287.936255,inf,306322422,inf,0.0,0.0,5.0816937146929004e-05,5.0970073962347155e+17,inf,93833426219946084,inf,0.0,0.0,3.622536152475692e-07,3.638923249029261e+26,inf,8490455734861483032,inf,0.0,0.0,2.582361100994933e-09,2.5979484397271395e+35,inf,2990127620089882384,inf,0.0,0.0,1.8408619197283525e-11,1.85476187146326e+44,inf,-3239387525328193184,inf,3189.2,120.2,19066.4,25.8,0.00054,4135.038461538462,1065.6121794871794,46639.846153846156,26.740384615384617,0.0033977564102564096,2.199297629499561,0.4159733777038269,2.2905739940418743,0.9302325581395349,0.0,1.6962357340179144,0.04692138562461087,0.9363881659459227,0.8975188781014023,0.0,5000
39,1,1050.0,1,0.0167,10072510,False,4,1760,0,15247,True,45,0,129983541,15930,683,241992.08632138115,0.75,1050.0,0,0,155885256.87782204,0,148.9,0.0167,254.64159999999998,0.02564102564102564,427997114.0119522,inf,594672,1602409580.8383234,0.00027889,18.083881443816676,0.0006574621959237343,1.8318152960256003e+17,inf,353634787584,2.567716464762451e+18,4.6574629999999995e-06,0.0003581680893780224,1.6858005023685495e-05,7.840116601019069e+25,inf,210296706402152448,4.114533464011661e+27,7.77796321e-08,1.9784044105085597e-12,4.3225653906885883e-07,3.3555472787533577e+34,inf,7084913903750152192,6.59316784341218e+36,1.2989198560699999e-09,3.0477279309509466e-24,1.108350100176561e-08,1.4361645512370969e+43,inf,468023796334329856,1.0564955320358823e+46,5154.0,220.4,30825.2,23.4,0.00418,4135.038461538462,1065.6121794871794,46639.846153846156,26.740384615384617,0.0033977564102564096,0.007566938300349243,0.004537205081669692,0.4946277720825818,1.9230769230769231,3.995215311004785,0.009431593046292937,0.0009384277124922174,0.32690931161535697,1.6828478964401294,4.9150080181115,500
6025,1,2499.0,250,0.0072,179035500,False,4,20566,0,135875,False,14,1,160439163,145532,9657,198079.0,0.75,2499.0,0,0,179035500.0,0,138.83,1.8,244575.0,0.04149377593360996,4125287726.0,inf,818646875,1591813368055.5557,3.24,193806855225.0,0.0017217334412286288,1.7017998822286252e+19,inf,670182705947265625,2.533869798720372e+24,5.832000000000001,4.9758951122699117e+17,7.144122162774393e-05,7.020414166265993e+28,inf,7896223803085857955,4.033447818515328e+36,10.4976,4.139218095881961e+24,2.9643660426449764e-06,2.8961228391533623e+38,inf,-991075173838843151,6.420496156867218e+48,18.895680000000002,1.1156048998262195e+32,1.230027403587127e-07,1.1947340001347637e+48,inf,4990034337627101867,1.0220231612050558e+61,6025.0,250.0,135875.0,14.0,0.0072,4135.038461538462,1065.6121794871794,46639.846153846156,26.740384615384617,0.0033977564102564096,1.0,1.0,1.0,1.0,1.0,1.4570602077926909,0.23460692812305434,2.9132814793557174,0.5235526788924847,2.119045373078012,100
